Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX886504	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814131	SRP055452	PRJNA276156	276156	SRS853406	SAMN03366863	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273363	3366863	GSE66235	GSM1617802	26986205					FALSE	Fail					
SRX886505	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814132	SRP055452	PRJNA276156	276156	SRS853405	SAMN03366865	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273364	3366865	GSE66235	GSM1617803	26986205					FALSE	Fail					
SRX886506	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814133	SRP055452	PRJNA276156	276156	SRS853404	SAMN03366867	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273365	3366867	GSE66235	GSM1617804	26986205					FALSE	Fail					
SRX886507	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814134	SRP055452	PRJNA276156	276156	SRS853403	SAMN03366862	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273366	3366862	GSE66235	GSM1617805	26986205					FALSE	Fail					
SRX886508	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814135	SRP055452	PRJNA276156	276156	SRS853402	SAMN03366868	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273367	3366868	GSE66235	GSM1617806	26986205					FALSE	Fail					
SRX886509	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814136	SRP055452	PRJNA276156	276156	SRS853401	SAMN03366866	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273368	3366866	GSE66235	GSM1617807	26986205					FALSE	Fail					
SRX886510	4/8/2016 12:42	931281	Pseudomonas putida BIRD-1	303	1236	931281	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1814137	SRP055452	PRJNA276156	276156	SRS853400	SAMN03366864	SRA244088	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1273369	3366864	GSE66235	GSM1617808	26986205					FALSE	Fail					
SRX3141770	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		SRR5985824	SRP116353	PRJNA398404	398404	SRS2474498 	SAMN07513335		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Glycolaldehyde	Control	1	Control	10.1039/C8EE00460A
SRX3141769	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		SRR5985825	SRP116352 	PRJNA398405 	398405	SRS2474497 	SAMN07513336		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Glycolaldehyde	Glycolaldehyde	1	Control	10.1039/C8EE00460A
SRX3141766	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		SRR5985828	SRP116349	PRJNA398406	398406	SRS2474494	SAMN07513386		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Glycolaldehyde	Glycolaldehyde	2	Control	10.1039/C8EE00460A
SRX3141768	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		"SRR5985826	"	SRP116351	PRJNA398407	398407	SRS2474496 	SAMN07513382		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Fail					
SRX3141763	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		"SRR5985831	"	SRP116346	PRJNA398408	398408	SRS2474491 	SAMN07513385		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Fail					
SRX3141765	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		"SRR5985829	"	SRP116348 	PRJNA398409	398409	SRS2474493 	SAMN07513384		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Fail					
SRX3141764	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		SRR5985830	SRP116347	PRJNA398410	398410	SRS2474492	SAMN07513383		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Glycolaldehyde	Pyrolysis_oil	3	Control	10.1039/C8EE00460A
SRX3141767	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		SRR5985827	SRP116350 	PRJNA398411	398411	SRS2474495 	SAMN07513388		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Glycolaldehyde	Control	2	Control	10.1039/C8EE00460A
SRX3141771	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA		"SRR5985823	"	SRP116354 	PRJNA398412	398412	SRS2474499 	SAMN07513387		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0										TRUE	Fail					
SRX8894553	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396325	SRP276152	PRJNA655507	655507		SAMN15739509		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711856						TRUE	Pass	ALE	XyloseA1	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894554	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396326	SRP276152	PRJNA655507	655507		SAMN15739508		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711857						TRUE	Pass	ALE	XyloseA1	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894555	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396327	SRP276152	PRJNA655507	655507		SAMN15739507		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711858						TRUE	Pass	ALE	XyloseA2	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894556	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396328	SRP276152	PRJNA655507	655507		SAMN15739504		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711859						TRUE	Pass	ALE	XyloseA2	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894557	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396329	SRP276152	PRJNA655507	655507		SAMN15739502		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711860						TRUE	Pass	ALE	XyloseA3	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894558	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396330	SRP276152	PRJNA655507	655507		SAMN15739499		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711861						TRUE	Pass	ALE	XyloseA3	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894559	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396331	SRP276152	PRJNA655507	655507		SAMN15739497		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711862						TRUE	Pass	ALE	XyloseA4	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894560	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396332	SRP276152	PRJNA655507	655507		SAMN15739495		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711863						TRUE	Pass	ALE	XyloseA4	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894563	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396335	SRP276152	PRJNA655507	655507		SAMN15739490		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711866						TRUE	Pass	ALE	GalactoseA5	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894564	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396336	SRP276152	PRJNA655507	655507		SAMN15739487		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711867						TRUE	Pass	ALE	GalactoseA5	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894565	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396337	SRP276152	PRJNA655507	655507		SAMN15739564		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711868						TRUE	Pass	ALE	GalactoseA6	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894566	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396338	SRP276152	PRJNA655507	655507		SAMN15739563		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711869						TRUE	Pass	ALE	GalactoseA6	2	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894567	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396339	SRP276152	PRJNA655507	655507		SAMN15739562		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711870						TRUE	Pass	ALE	GalactoseA8	1	IL_Control	10.1021/acssuschemeng.1c03765
SRX8894568	7/15/2021	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	NextSeq 500	SRR12396340	SRP276152	PRJNA655507	655507		SAMN15739561		RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0		155767	GSE155767	GSM4711871						TRUE	Pass	ALE	GalactoseA8	2	IL_Control	10.1021/acssuschemeng.1c03765
SBRG_IL__wt__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	ALE	IL_Control2	1	IL_Control	
SBRG_IL__wt__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	ALE	IL_Control2	2	IL_Control	
SBRG_IL__IL3__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	ALE	IL_Mixed	1	IL_Control	
SBRG_IL__IL3__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	ALE	IL_Mixed	2	IL_Control	
SBRG_UNeb__coum__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate	1	Glucose	
SBRG_UNeb__coum__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate	2	Glucose	
SBRG_UNeb__coum__3	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate	3	Glucose	
SBRG_UNeb__coumferul__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate+ferulate	1	Glucose	
SBRG_UNeb__coumferul__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate+ferulate	2	Glucose	
SBRG_UNeb__coumferul__3	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Coumarate+ferulate	3	Glucose	
SBRG_UNeb__ferulate__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Ferulate	1	Glucose	
SBRG_UNeb__ferulate__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Ferulate	2	Glucose	
SBRG_UNeb__ferulate__3	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Ferulate	3	Glucose	
SBRG_UNeb__glc__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Glucose	1	Glucose	
SBRG_UNeb__glc__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Glucose	2	Glucose	
SBRG_UNeb__glc__3	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NextSeq 550	n/a	n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		SBRG	0	0										TRUE	Pass	Aromatic	Glucose	3	Glucose	
SBRG_Stress3__glc__1	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165051	SRP145856	PRJNA455030	455030	n/a	SAMN09064738	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Control	1	Control	
SBRG_Stress3__glc__2	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165052	SRP145855	PRJNA455031	455031	n/a	SAMN09064746	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Control	2	Control	
SBRG_Stress3__glc__3	4/23/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165053	SRP145854	PRJNA455032	455032	n/a	SAMN09064752	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Control	3	Control	
SBRG_Stress3__butanol__1	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165048	SRP145859	PRJNA455036	455036	n/a	SAMN09064749	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Butanol	1	Control	
SBRG_Stress3__butanol__2	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165046	SRP145860	PRJNA455037	455037	n/a	SAMN09064748	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Butanol	2	Control	
SBRG_Stress3__butanol__3	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165047	SRP145861	PRJNA455038	455038	n/a	SAMN09064747	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Butanol	3	Control	
SBRG_Stress3__isopentanol__1	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165050	SRP145857	PRJNA455033	455033	n/a	SAMN09064751	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Isopentanol	1	Control	
SBRG_Stress3__isopentanol__2	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165049	SRP145858	PRJNA455034	455034	n/a	SAMN09064750	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Isopentanol	2	Control	
SBRG_Stress3__time0__1	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165055	SRP145851	PRJNA455027	455027	n/a	SAMN09064737	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Control2	1	Control	
SBRG_Stress3__time0__2	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165056	SRP145852	PRJNA455028	455028	n/a	SAMN09064754	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	Fuel	Control2	2	Control	
SBRG_Stress3__time0__3	5/15/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7165054	SRP145853	PRJNA455029	455029	n/a	SAMN09064753	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Fail					
SBRG_relA__LB_control__1	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963251	SRP163387	PRJNA455888	455888	n/a	SAMN09064762	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Control	1	Control	
SBRG_relA__LB_control__2	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963248	SRP163390	PRJNA455889	455889	n/a	SAMN09064742	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Control	2	Control	
SBRG_relA__LB_control__3	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963249	SRP163389	PRJNA455890	455890	n/a	SAMN09064761	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Control	3	Control	
SBRG_relA__relA_control__1	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963250	SRP163388	PRJNA455891	455891	n/a	SAMN09064755	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA	1	Control	
SBRG_relA__relA_control__2	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963252	SRP163386	PRJNA455892	455892	n/a	SAMN09064745	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA	2	Control	
SBRG_relA__relA_control__3	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963254	SRP163384	PRJNA455893	455893	n/a	SAMN09064760	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA	3	Control	
SBRG_relA__relA_lignin__1	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963247	SRP163391	PRJNA455895	455895	n/a	SAMN09064741	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA_lignin	1	Control	
SBRG_relA__relA_lignin__2	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963245	SRP163393	PRJNA455896	455896	n/a	SAMN09064758	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA_lignin	2	Control	
SBRG_relA__relA_lignin__3	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963246	SRP163392	PRJNA455897	455897	n/a	SAMN09064757	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Del_relA_lignin	3	Control	
SBRG_relA__WT_lignin__1	10/4/2018	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 550	SRR7963253	SRP163385	PRJNA455894	455894	n/a	SAMN09064759	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		GEO	0	0										TRUE	Pass	RelA	Control_lignin	1	Control	
CJ522_f_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_f_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_f_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_fg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_fg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_fg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_gfg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
