,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX7584776,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917468,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908472,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turA_st,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turA_st,TRUE,TRUE
SRX7584777,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917467,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908473,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_ex,TRUE,TRUE
SRX7584778,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917466,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908474,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turB_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turB_ex,TRUE,TRUE
SRX7584779,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917465,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908475,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turB_st,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turB_st,TRUE,TRUE
SRX7584780,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917463,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908476,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turB_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turB_ex,TRUE,TRUE
SRX7584781,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917462,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908477,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_pmr,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_pmr_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_pmr_ex,TRUE,TRUE
SRX7584783,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917464,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908479,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_pmr,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_pmr_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_pmr_ex,TRUE,TRUE
SRX7584785,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917459,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908481,,,32547524,13893245,Pseudomonas putida KT2440,WT_pCAR1_Del_turB,NC_002947.4; NC_004444.1,HNS,HNS_WT_pCAR1_Del_turB_st,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_pCAR1_Del_turB_st,TRUE,TRUE
SRX7584787,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917457,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908483,,,32547524,13893245,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,HNS,HNS_Control_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_Control_ex,TRUE,TRUE
SRX7584789,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917455,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908485,,,32547524,13893245,Pseudomonas putida KT2440,WT_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_Del_turA_ex,,1,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_Del_turA_ex,TRUE,TRUE
SRX7584791,1/20/2020 21:59,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10917453,SRP243501,PRJNA602340,602340,SRS6018547,SAMN13893245,SRA1028946,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,THE UNIVERSITY OF TOKYO,0,0,9908487,,,32547524,13893245,Pseudomonas putida KT2440,WT_Del_turA,NC_002947.4; NC_004444.1,HNS,HNS_WT_Del_turA_ex,,2,HNS_Control_ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,HNS:HNS_WT_Del_turA_ex,TRUE,TRUE
SRX7747531,2/19/2020 9:54,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109961,SRP249973,PRJNA606809,606809,SRS6166977,SAMN14114350,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125544,,,,14114350,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Zn_ion,,1,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Zn_ion,TRUE,TRUE
SRX7747532,2/19/2020 9:56,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109960,SRP249973,PRJNA606809,606809,SRS6166978,SAMN14114351,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125545,,,,14114351,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Zn_ion,,2,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Zn_ion,TRUE,TRUE
SRX7747533,2/19/2020 9:54,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109959,SRP249973,PRJNA606809,606809,SRS6166979,SAMN14114352,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125546,,,,14114352,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Zn_ion,,3,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Zn_ion,TRUE,TRUE
SRX7747534,2/19/2020 10:05,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109958,SRP249973,PRJNA606809,606809,SRS6166980,SAMN14114353,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125547,,,,14114353,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Control,,1,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Control,TRUE,TRUE
SRX7747535,2/19/2020 10:02,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109957,SRP249973,PRJNA606809,606809,SRS6166981,SAMN14114354,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125548,,,,14114354,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Control,,2,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Control,TRUE,TRUE
SRX7747536,2/19/2020 10:02,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR11109956,SRP249973,PRJNA606809,606809,SRS6166982,SAMN14114355,SRA1044392,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,,WUHAN POLYTECHNIC UNIVERSITY,0,0,10125549,,,,14114355,Pseudomonas putida KT2440,WT,NC_002947.4; NC_004444.1,Zn,Zn_Control,,3,Zn_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Zn:Zn_Control,TRUE,TRUE
SRX801088,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698422,SRP050979,PRJNA269721,269721,SRS783363,SAMN03256328,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144664,GSE63987,GSM1561825,25711694,3256328,Pseudomonas putida KT2440,WT,NC_002947.3,Crc,Crc_Control,,1,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Control,TRUE,TRUE
SRX801089,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698423,SRP050979,PRJNA269721,269721,SRS783365,SAMN03256329,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144665,GSE63987,GSM1561826,25711694,3256329,Pseudomonas putida KT2440,WT,NC_002947.3,Crc,Crc_Control,,2,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Control,TRUE,TRUE
SRX801090,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698424,SRP050979,PRJNA269721,269721,SRS783364,SAMN03256327,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144666,GSE63987,GSM1561827,25711694,3256327,Pseudomonas putida KT2440,Del_crc,NC_002947.3,Crc,Crc_Del_crc,,1,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Del_crc,TRUE,TRUE
SRX801091,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698425,SRP050979,PRJNA269721,269721,SRS783366,SAMN03256332,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144667,GSE63987,GSM1561828,25711694,3256332,Pseudomonas putida KT2440,Del_crc,NC_002947.3,Crc,Crc_Del_crc,,2,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Del_crc,TRUE,TRUE
SRX801092,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698426,SRP050979,PRJNA269721,269721,SRS783367,SAMN03256330,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144668,GSE63987,GSM1561829,25711694,3256330,Pseudomonas putida KT2440,"Del_crcZ, Del_crcY",NC_002947.3,Crc,Crc_Del_crcZ_crcY,,1,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Del_crcZ_crcY,TRUE,TRUE
SRX801093,6/16/2015 10:50,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1698427,SRP050979,PRJNA269721,269721,SRS783370,SAMN03256331,SRA211542,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,1144669,GSE63987,GSM1561830,25711694,3256331,Pseudomonas putida KT2440,"Del_crcZ, Del_crcY",NC_002947.3,Crc,Crc_Del_crcZ_crcY,,2,Crc_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Crc:Crc_Del_crcZ_crcY,TRUE,TRUE
SRX8245718,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684953,SRP260018,PRJNA630234,630234,SRS6593307,SAMN14828923,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747341,GSE149827,GSM4513733,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control,TRUE,TRUE
SRX8245719,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684954,SRP260018,PRJNA630234,630234,SRS6593308,SAMN14828922,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747342,GSE149827,GSM4513734,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control,TRUE,TRUE
SRX8245720,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684955,SRP260018,PRJNA630234,630234,SRS6593309,SAMN14828921,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747343,GSE149827,GSM4513735,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control,TRUE,TRUE
SRX8245721,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684956,SRP260018,PRJNA630234,630234,SRS6593311,SAMN14828971,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747344,GSE149827,GSM4513736,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control,TRUE,TRUE
SRX8245722,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684957,SRP260018,PRJNA630234,630234,SRS6593310,SAMN14828970,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747345,GSE149827,GSM4513737,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_TEOH_OAc,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_TEOH_OAc,TRUE,TRUE
SRX8245723,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684958,SRP260018,PRJNA630234,630234,SRS6593312,SAMN14828969,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747346,GSE149827,GSM4513738,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_TEOH_OAc,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_TEOH_OAc,TRUE,TRUE
SRX8245724,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684959,SRP260018,PRJNA630234,630234,SRS6593313,SAMN14828968,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747347,GSE149827,GSM4513739,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_TEA_HS,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_TEA_HS,TRUE,TRUE
SRX8245725,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684960,SRP260018,PRJNA630234,630234,SRS6593314,SAMN14828967,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747348,GSE149827,GSM4513740,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_TEA_HS,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_TEA_HS,TRUE,TRUE
SRX8245726,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684961,SRP260018,PRJNA630234,630234,SRS6593315,SAMN14828966,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747349,GSE149827,GSM4513741,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Glc+Ace,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Glc+Ace,TRUE,TRUE
SRX8245727,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684962,SRP260018,PRJNA630234,630234,SRS6593316,SAMN14828965,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747350,GSE149827,GSM4513742,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Glc+Ace,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Glc+Ace,TRUE,TRUE
SRX8245728,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684963,SRP260018,PRJNA630234,630234,SRS6593317,SAMN14828964,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747351,GSE149827,GSM4513743,,,Pseudomonas putida KT2440,Mut_PP5350,NC_002947.4,SBRG_ALE,IL_PP5350,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_PP5350,TRUE,TRUE
SRX8245729,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684964,SRP260018,PRJNA630234,630234,SRS6593318,SAMN14828963,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747352,GSE149827,GSM4513744,,,Pseudomonas putida KT2440,Mut_PP5350,NC_002947.4,SBRG_ALE,IL_PP5350,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_PP5350,TRUE,TRUE
SRX8245730,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684965,SRP260018,PRJNA630234,630234,SRS6593319,SAMN14828962,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747353,GSE149827,GSM4513745,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,IL_T8,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_T8,TRUE,TRUE
SRX8245731,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684966,SRP260018,PRJNA630234,630234,SRS6593320,SAMN14828961,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747354,GSE149827,GSM4513746,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,IL_T8,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_T8,TRUE,TRUE
SRX8245732,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684967,SRP260018,PRJNA630234,630234,SRS6593321,SAMN14828960,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747355,GSE149827,GSM4513747,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,IL_T9,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_T9,TRUE,TRUE
SRX8245733,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684968,SRP260018,PRJNA630234,630234,SRS6593322,SAMN14828959,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747356,GSE149827,GSM4513748,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,IL_T9,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_T9,TRUE,TRUE
